Id,SalePrice
2734,145641.2415183237
2735,133837.45477686173
2736,138456.46303926234
2737,120671.81533317803
2738,140022.9161333027
2739,153015.83742954995
2740,130274.1277471972
2741,144610.88900023178
2742,151242.1215290087
2743,157870.54231094438
2744,160143.7030999801
2745,146377.87095792228
2746,134854.4596092884
2747,144020.3892399701
2748,127701.48571547908
2749,126333.8732596416
2750,128343.75596075808
2751,132685.72601204852
2752,195855.7134700008
2753,143650.09551630117
2754,216803.07393017504
2755,132474.99475268266
2756,97134.56623182024
2757,72707.16123437732
2758,82991.29394448089
2759,160769.2611138893
2760,123888.65852668026
2761,141442.45622011556
2762,143685.5685787589
2763,178332.7502637319
2764,150278.295100266
2765,271790.91577553673
2766,123602.58705257461
2767,86983.06729311704
2768,135603.59202866326
2769,131583.28814116638
2770,136283.51289152994
2771,106252.87271656716
2772,112280.84129334943
2773,158824.6359577474
2774,144472.10684942736
2775,112280.15158260045
2776,138649.49129811447
2777,140724.55012204085
2778,104154.59392072943
2779,119016.16196495095
2780,99869.88636764852
2781,99285.17465958007
2782,94323.1274915166
2783,101501.29227588905
2784,117888.78988834779
2785,134519.54644225157
2786,64459.25173065227
2787,125550.52598241976
2788,71892.16737413032
2789,162396.00640940262
2790,94872.68354819913
2791,108690.2820667353
2792,60439.541985513955
2793,145598.81733860404
2794,91270.60668359908
2795,123724.84829344784
2796,99348.8603705285
2797,204119.9181540279
2798,99233.09144674808
2799,113718.86840475236
2800,71687.3192742908
2801,105440.88520787524
2802,128309.30549531597
2803,168423.43041473377
2804,130277.39124790586
2805,103472.90431446838
2806,85068.69587255093
2807,166340.0622560374
2808,145401.88118824572
2809,133058.81160925256
2810,127278.06902939496
2811,155128.1753651659
2812,159346.12959492288
2813,156603.803267998
2814,160189.42499920935
2815,97418.02224967569
2816,238816.85060381237
2817,153457.5798386189
2818,131389.37465477997
2819,166739.20150717645
2820,133908.40352616308
2821,107348.27084316807
2822,184520.67647171818
2823,341437.87259383686
2824,168575.14878638214
2825,144780.20464645812
2826,134965.52668811879
2827,139020.53412958598
2828,213162.76186577382
2829,228678.8405212196
2830,237366.53485899395
2831,180990.46266811332
2832,250986.84441509252
2833,300746.0630041849
2834,221683.49129836063
2835,226160.6042531938
2836,193560.2092566808
2837,155640.35736789033
2838,150755.78963123207
2839,172355.3664182392
2840,199561.64074938657
2841,203561.0697733757
2842,231693.06569578798
2843,151630.17833630956
2844,164169.59868694676
2845,126513.51860056331
2846,209811.7228849372
2847,202793.99023102163
2848,221467.45590737634
2849,197582.4207568598
2850,279009.1104242562
2851,216746.9565061023
2852,243509.82856904028
2853,239117.53223475517
2854,133378.124967541
2855,200211.96620817372
2856,202427.3489120786
2857,190975.35865769617
2858,209137.63263741403
2859,107440.45542028363
2860,118464.7956580231
2861,133444.84412772526
2862,196005.47305560904
2863,138852.05323814886
2864,249667.4621559497
2865,141974.67837433238
2866,140202.06012778656
2867,92419.99846936419
2868,92968.44868762839
2869,96851.3878709636
2870,121311.70423720485
2871,85649.99749134417
2872,51801.50784391249
2873,102128.22148679652
2874,137037.3463170956
2875,116520.02576843605
2876,166211.38845205543
2877,144472.18028473374
2878,179885.86058765824
2879,137599.60616995362
2880,103896.888534234
2881,148071.282225138
2882,181281.2312890747
2883,200447.02842711413
2884,194857.16701835056
2885,178987.8681221754
2886,241622.26544828722
2887,91190.43347997623
2888,133520.20309102596
2889,56361.687255027864
2890,75212.82195173527
2891,136852.03760106553
2892,47428.024182662215
2893,82159.0426943488
2894,57374.57566899715
2895,320904.20085120393
2896,277496.67344558035
2897,204724.504375491
2898,147533.08756144147
2899,204922.53838284253
2900,151927.30094886784
2901,208356.331078083
2902,183652.3766502637
2903,325515.0129640655
2904,344726.1683639723
2905,69131.89300246493
2906,201012.76486818213
2907,113392.9221082034
2908,126674.4473176965
2909,153136.29034936347
2910,75421.72914841713
2911,78576.54907511992
2912,143737.7840586855
2913,79510.7925535015
2914,76069.29271803808
2915,83486.87670289502
2916,80889.78630061253
2917,166415.81440135007
2918,121635.95767869653
2919,218484.9887678983
